,Company,Major,City,State,Accept,StateCity,lats,lons,DistFromRoseHulman,BearingFromRoseHulman
44,QUALITY EXECUTION,CHE,Mt. Vernon,IN,R,"('Mt. Vernon', 'IN')",37.9322662,-87.8950267,111.10040167106173,-106.05889475335016
45,DOMTAR,CHE,Hawesville,KY,A,"('Hawesville', 'KY')",37.9000554,-86.754988,113.41205124288923,-73.93881714755386
46,SUPERIOR OIL,CHE,Connersville,IN,O,"('Connersville', 'IN')",39.6411589,-85.1410748,117.09574036447158,6.15506423553605
47,C&I ENGINEERING,CHE,Louisville,KY,A,"('Louisville', 'KY')",38.252664700000004,-85.7584557,119.68819217006785,-44.57301418833032
48,DOW CHEMICAL,CHE,Louisville,KY,A,"('Louisville', 'KY')",38.252664700000004,-85.7584557,119.68819217006785,-44.57301418833032
49,CNI,CHE,Louisville,KY,R,"('Louisville', 'KY')",38.252664700000004,-85.7584557,119.68819217006785,-44.57301418833032
50,CONTINENTAL CARBONIC,CHE,Pekin,IL,A,"('Pekin', 'IL')",40.5675388,-89.640658,143.37517393849112,147.67295918135926
51,ARCHER DANIELS MIDLAND,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.58898640000001,145.7867194928936,144.1863525045756
52,ADM,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.58898640000001,145.7867194928936,144.1863525045756
53,ARCHER DANIELS MIDLAND,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.58898640000001,145.7867194928936,144.1863525045756
54,ARCELORMITTAL,CHE,Gary,IN,R,"('Gary', 'IN')",41.5933696,-87.3464271,145.9410237947347,90.31710266279389
55,ARCELOR MITTAL,CHE,Burns Harbor,IL,A,"('Burns Harbor', 'IL')",41.6258708,-87.1333676,148.5443364352631,86.0656006900684
56,PROCTER & GAMBLE,CHE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.103118200000004,-84.5120196,152.85814127796968,-8.90309005641693
57,DWYER INSTRUMENTS,CHE,Michigan City,IN,A,"('Michigan City', 'IN')",41.70753939999999,-86.89502970000001,155.50906457220842,81.69255925722751
58,DWYER INSTRUMENTS,CHE,Michigan City,IN,R,"('Michigan City', 'IN')",41.70753939999999,-86.89502970000001,155.50906457220842,81.69255925722751
59,GENERAL CABLE,CHE,Highland Heights,KY,R,"('Highland Heights', 'KY')",39.033116899999996,-84.45188540000001,156.97870765624398,-10.418547291632331
60,PHILLIPS 66,CHE,St. Louis,MO,O,"('St. Louis', 'MO')",38.6270025,-90.1994042,164.69631238887345,-159.95892744600144
61,BURNS & MCDONNELL,CHE,Downers Grove,IL,A,"('Downers Grove', 'IL')",41.8089191,-88.01117459999998,164.72401682037892,102.27723444409656
62,HONEYWELL UOP,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
63,HONEYWELL UOP,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
64,HALLSTAR,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
65,FM GLOBAL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
66,SMITH AND BURGESS,CHE,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
67,UOP HONEYWELL,CHE,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
68,VALDES ENGINEERING,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
69,UOP,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
70,UOP HONEYWELL,CHE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
71,ENVIRON,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
72,COSKATA,CHE,Warrenville,IL,A,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999998,167.3601326776129,105.02014883068456
73,COSKATA           ,CHE,Warrenville,IL,A,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999998,167.3601326776129,105.02014883068456
74,DANNON,CHE,Minster,OH,R,"('Minster', 'OH')",40.3931033,-84.37606120000001,168.65699324512903,22.89854175799732
75,VALDES,CHE,Lombard,IL,R,"('Lombard', 'IL')",41.8800296,-88.00784349999998,169.48056306797008,101.85510980494864
76,VALDES ENGINEERING,CHE,Lombard,IL,A,"('Lombard', 'IL')",41.8800296,-88.00784349999998,169.48056306797008,101.85510980494864
