,City,State,Major,Salary,CityState,lats,lons,County,DistFromRoseHulman,BearingFromRoseHulman
212,Indianapolis,IN,ME,60000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
213,Indianapolis,IN,ME,60000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
214,Indianapolis,IN,CPE,69000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
215,Indianapolis,IN,ME,64008,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
216,Indianapolis,IN,SE,62500,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
217,Indianapolis,IN,CS,63000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
218,Indianapolis,IN,EE,63000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
219,Indianapolis,IN,CS,75000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
220,Indianapolis,IN,BE,60000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
221,Indianapolis,IN,EE,58000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
222,Indianapolis,IN,SE,72000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
223,Indianapolis,IN,CS,63000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
224,Indianapolis,IN,CPE,59000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
225,Indianapolis,IN,SE,60000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
226,Indianapolis,IN,SE,65000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
227,Indianapolis,IN,BE CS,55000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
228,Indianapolis,IN,CPE,48000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
229,Indianapolis,IN,CPE,55000,"('Indianapolis', 'IN')",39.768403,-86.158068,Marion,65.47625370620044,18.08969650809829
230,Greenwood,IN,BE,55000,"('Greenwood', 'IN')",39.6136578,-86.10665259999999,Johnson,65.83000978427143,8.457910597345778
231,Sullivan,IL,ME,58000,"('Sullivan', 'IL')",39.599479,-88.6078392,Moultrie,68.50243541658799,172.66767524776193
232,Lafayette,IN,CHE,66000,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe,69.0372614113871,69.7037426487126
233,Lafayette,IN,ME,64224,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe,69.0372614113871,69.7037426487126
234,Lafayette,IN,ME,62700,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe,69.0372614113871,69.7037426487126
235,Lafayette,IN,ME,61800,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe,69.0372614113871,69.7037426487126
236,Lafayette,IN,CHE,66000,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe,69.0372614113871,69.7037426487126
237,Lafayette,IN,CE,55000,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe,69.0372614113871,69.7037426487126
238,Lafayette,IN,CHE,66000,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe,69.0372614113871,69.7037426487126
239,Lafayette,IN,CHE,67000,"('Lafayette', 'IN')",40.4167022,-86.87528689999999,Tippecanoe,69.0372614113871,69.7037426487126
240,West Lafayette,IN,CHE,66000,"('West Lafayette', 'IN')",40.4258686,-86.90806549999999,Tippecanoe,69.04857755250164,71.22717285709983
241,West Lafayette,IN,ME,45760,"('West Lafayette', 'IN')",40.4258686,-86.90806549999999,Tippecanoe,69.04857755250164,71.22717285709983
242,Frankfort,IN,ME,59004,"('Frankfort', 'IN')",40.2794809,-86.5108355,Clinton,70.25882091662763,52.06325865095024
243,Frankfort,IN,ME,57500,"('Frankfort', 'IN')",40.2794809,-86.5108355,Clinton,70.25882091662763,52.06325865095024
244,Frankfort,IN,ME,60000,"('Frankfort', 'IN')",40.2794809,-86.5108355,Clinton,70.25882091662763,52.06325865095024
245,Frankfort,IN,CHE,60000,"('Frankfort', 'IN')",40.2794809,-86.5108355,Clinton,70.25882091662763,52.06325865095024
246,Frankfort,IN,CHE,63000,"('Frankfort', 'IN')",40.2794809,-86.5108355,Clinton,70.25882091662763,52.06325865095024
247,Carmel,IN,SE,53000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
248,Carmel,IN,CS,53000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
249,Carmel,IN,CS,53000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
250,Carmel,IN,SE,42000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
251,Carmel,IN,SE,60000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
252,Carmel,IN,CS,53000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
253,Carmel,IN,CS,58000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
254,Carmel,IN,SE,42000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
255,Carmel,IN,CS,61500,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
256,Carmel,IN,SE,54500,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
257,Carmel,IN,CPE,48000,"('Carmel', 'IN')",39.978371,-86.1180435,Hamilton,73.02381073463572,28.511206284442153
258,Westfield,IN,CPE,53000,"('Westfield', 'IN')",40.0428151,-86.1274888,Hamilton,74.76926883187457,31.70927723916703
259,Fishers,IN,CPE,52000,"('Fishers', 'IN')",39.9567548,-86.01335,Hamilton,77.33352835877467,25.6224438054186
260,Fishers,IN,CS,68000,"('Fishers', 'IN')",39.9567548,-86.01335,Hamilton,77.33352835877467,25.6224438054186
261,Fishers,IN,EE,61000,"('Fishers', 'IN')",39.9567548,-86.01335,Hamilton,77.33352835877467,25.6224438054186
262,Columbus,IN,EE,61000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
263,Columbus,IN,ME,52000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
264,Columbus,IN,ME,61000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
265,Columbus,IN,EE,64000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
266,Columbus,IN,EE,68000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
267,Columbus,IN,CPE,57500,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
268,Columbus,IN,EE,66000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
269,Columbus,IN,ME,60000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
270,Columbus,IN,ME,60000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
271,Columbus,IN,EE,65000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
272,Columbus,IN,EE,63000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
273,Columbus,IN,ME,61000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
274,Columbus,IN,ME,60000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
275,Columbus,IN,ME,65000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
276,Columbus,IN,CE,48000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
277,Columbus,IN,ME,61000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
278,Columbus,IN,ME,60500,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
279,Columbus,IN,ME,60000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
280,Columbus,IN,ME,63000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
281,Columbus,IN,ME,58500,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
282,Columbus,IN,ME,58500,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
283,Columbus,IN,ME,50000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
284,Columbus,IN,ME,61000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
285,Columbus,IN,ME,60000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
286,Columbus,IN,CPE,59000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
287,Columbus,IN,ME,58500,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
288,Columbus,IN,ME,58500,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
289,Columbus,IN,CHE,51500,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
290,Columbus,IN,ME,58500,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
291,Columbus,IN,ME,60000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
292,Columbus,IN,EE,70000,"('Columbus', 'IN')",39.2014404,-85.9213796,Bartholomew,77.68137681610904,-13.880214911081527
293,Princton,IN,ME,63000,"('Princton', 'IN')",38.3553236,-87.5675222,Gibson,78.68270601391076,-99.3766206794804
294,Shelbyville,IN,CE,62500,"('Shelbyville', 'IN')",39.5214373,-85.7769238,Shelby,82.83894393880506,2.480859978895256
295,Shelbyville,IN,CHE,62500,"('Shelbyville', 'IN')",39.5214373,-85.7769238,Shelby,82.83894393880506,2.480859978895256
296,Hope,IN,ME,50000,"('Hope', 'IN')",39.3039397,-85.77137220000002,Bartholomew,84.09646141592452,-7.808944243285867
297,Hope,IN,ME,50000,"('Hope', 'IN')",39.3039397,-85.77137220000002,Bartholomew,84.09646141592452,-7.808944243285867
298,Seymour,IN,EE,60000,"('Seymour', 'IN')",38.9592201,-85.8902547,Jackson,85.03263128683642,-24.55235757877243
299,Seymour,IN,ME,60000,"('Seymour', 'IN')",38.9592201,-85.8902547,Jackson,85.03263128683642,-24.55235757877243
300,Seymour,IN,OE,65000,"('Seymour', 'IN')",38.9592201,-85.8902547,Jackson,85.03263128683642,-24.55235757877243
301,Seymour,IN,ME,61000,"('Seymour', 'IN')",38.9592201,-85.8902547,Jackson,85.03263128683642,-24.55235757877243
302,Seymour,IN,ME,61000,"('Seymour', 'IN')",38.9592201,-85.8902547,Jackson,85.03263128683642,-24.55235757877243
303,Seymour,IN,ME,60000,"('Seymour', 'IN')",38.9592201,-85.8902547,Jackson,85.03263128683642,-24.55235757877243
304,Seymour,IN,OE,65000,"('Seymour', 'IN')",38.9592201,-85.8902547,Jackson,85.03263128683642,-24.55235757877243
305,Seymour,IN,EE,60000,"('Seymour', 'IN')",38.9592201,-85.8902547,Jackson,85.03263128683642,-24.55235757877243
306,Greenfield,IN,ME,58000,"('Greenfield', 'IN')",39.785043,-85.7694226,Hancock,85.6631586712652,14.73837245276275
307,Greenfield,IN,ME,60000,"('Greenfield', 'IN')",39.785043,-85.7694226,Hancock,85.6631586712652,14.73837245276275
308,Greenfield,IN,ME,53000,"('Greenfield', 'IN')",39.785043,-85.7694226,Hancock,85.6631586712652,14.73837245276275
309,Greenfield,IN,ME,58000,"('Greenfield', 'IN')",39.785043,-85.7694226,Hancock,85.6631586712652,14.73837245276275
310,Morristown,IN,ME,60000,"('Morristown', 'IN')",39.6733785,-85.69858820000002,Shelby,87.88934986061749,9.264932876270127
311,Salem,IN,CPE,59000,"('Salem', 'IN')",38.6056131,-86.101089,Washington,89.40276740932993,-42.08072935435849
312,Decatur,IL,CHE,63100,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
313,Decatur,IL,CHE,64000,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
314,Decatur,IL,EE,61000,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
315,Decatur,IL,CHE,63000,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
316,Decatur,IL,CE,54000,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
317,Decatur,IL,EE,62500,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
318,Decatur,IL,CHE,63000,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
319,Decatur,IL,CHE,63000,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
320,Decatur,IL,CHE,63000,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
321,Decatur,IL,CHE,63000,"('Decatur', 'IL')",39.8403147,-88.9548001,Macon,89.84369616232202,163.39936313713287
322,Pendleton,IN,ME,60000,"('Pendleton', 'IN')",39.9975414,-85.7466439,Madison,91.39267205921651,23.529679923276312
323,Assumption,IL,ME,62000,"('Assumption', 'IL')",39.5203188,-89.0489712,Christian,91.5869148133746,177.70506563177537
324,Monticello,IN,ME,45000,"('Monticello', 'IN')",40.7453169,-86.7647343,White,92.35163644726846,71.29645599007925
325,Kokomo,IN,CPE,60500,"('Kokomo', 'IN')",40.486427,-86.13360329999999,Howard,94.03504022956949,48.039522953587586
326,Kokomo,IN,ME EE,66100,"('Kokomo', 'IN')",40.486427,-86.13360329999999,Howard,94.03504022956949,48.039522953587586
327,Kokomo,IN,CPE,67500,"('Kokomo', 'IN')",40.486427,-86.13360329999999,Howard,94.03504022956949,48.039522953587586
328,Kokomo,IN,ME,63000,"('Kokomo', 'IN')",40.486427,-86.13360329999999,Howard,94.03504022956949,48.039522953587586
329,Kokomo,IN,ME,65100,"('Kokomo', 'IN')",40.486427,-86.13360329999999,Howard,94.03504022956949,48.039522953587586
330,Anderson,IN,EE,60000,"('Anderson', 'IN')",40.1053196,-85.6802541,Madison,97.63903342906715,26.778694195820822
331,Greensburg,IN,ME,54486,"('Greensburg', 'IN')",39.3372722,-85.483581,Decatur,99.03848935576848,-5.117768904418467
332,Greensburg,IN,ME,54486,"('Greensburg', 'IN')",39.3372722,-85.483581,Decatur,99.03848935576848,-5.117768904418467
333,Evansville,IN,ME,55000,"('Evansville', 'IN')",37.9715592,-87.5710898,Vanderburgh,104.94826867069986,-97.16053681237847
334,Evansville,IN,ME,60700,"('Evansville', 'IN')",37.9715592,-87.5710898,Vanderburgh,104.94826867069986,-97.16053681237847
335,Evansville,IN,EE,60800,"('Evansville', 'IN')",37.9715592,-87.5710898,Vanderburgh,104.94826867069986,-97.16053681237847
336,Evansville,IN,ME,62000,"('Evansville', 'IN')",37.9715592,-87.5710898,Vanderburgh,104.94826867069986,-97.16053681237847
337,Cordyn,IN,EE,63000,"('Cordyn', 'IN')",38.2120121,-86.1219155,Harrison,109.04050617873996,-53.02106554745566
338,Mount Vernon,IN,CHE,62000,"('Mount Vernon', 'IN')",37.9322662,-87.8950267,Posey,111.10040167106172,-106.05889475335016
339,Mount Vernon,IN,CE,35000,"('Mount Vernon', 'IN')",37.9322662,-87.8950267,Posey,111.10040167106172,-106.05889475335016
340,Mount Vernon,IN,CHEM,33250,"('Mount Vernon', 'IN')",37.9322662,-87.8950267,Posey,111.10040167106172,-106.05889475335016
341,Mount Vernon,IN,CHE,53760,"('Mount Vernon', 'IN')",37.9322662,-87.8950267,Posey,111.10040167106172,-106.05889475335016
342,Mount Vernon,IN,CHE,58240,"('Mount Vernon', 'IN')",37.9322662,-87.8950267,Posey,111.10040167106172,-106.05889475335016
343,Batesville,IN,BE,52000,"('Batesville', 'IN')",39.3000511,-85.222184,Ripley,113.20559667943664,-5.626074936407037
344,Hawesville,KY,CHE,59000,"('Hawesville', 'KY')",37.9000554,-86.754988,Hancock,113.41205124288925,-73.93881714755386
345,Muncie,IN,ME,66000,"('Muncie', 'IN')",40.1933767,-85.3863599,Delaware,114.2610848552352,26.163385123997564
346,Marion,IN,ME,60000,"('Marion', 'IN')",40.5583739,-85.6591442,Grant,115.58240869345698,40.648280384121115
347,Madison,IN,OE,56368,"('Madison', 'IN')",38.7358933,-85.37995769999999,Jefferson,116.4627032582991,-25.554460524155875
348,Connersville,IN,CHE,60000,"('Connersville', 'IN')",39.6411589,-85.1410748,Fayette,117.0957403644716,6.15506423553605
349,Owensboro,KY,ME,62000,"('Owensboro', 'KY')",37.7719074,-87.1111676,Daviess,118.52641859108827,-84.19460787232873
350,Louisville,KY,CHE,67655,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
351,Louisville,KY,AB,24500,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
352,Louisville,KY,CE,54000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
353,Louisville,KY,ME,63000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
354,Louisville,KY,CHE,63480,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
355,Louisville,KY,ME,60000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
356,Louisville,KY,CHE,63000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
357,Louisville,KY,ME,58000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
358,Louisville,KY,SE,62000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
359,Louisville,KY,CS,62500,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
360,Louisville,KY,CE,54000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
361,Louisville,KY,ME,50000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
362,Louisville,KY,ME,59500,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
363,Louisville,KY,ME EE,67100,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
364,Louisville,KY,ME,63000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
365,Louisville,KY,ME,65000,"('Louisville', 'KY')",38.2526647,-85.7584557,Jefferson,119.68819217006784,-44.57301418833031
366,Crown Point,IN,ME,56000,"('Crown Point', 'IN')",41.4169806,-87.3653135,Lake,133.7713681394502,90.76585706958882
367,Merrillville,IN,ME,53500,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
368,Merrillville,IN,ME,53000,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
369,Merrillville,IN,ME,53000,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
370,Merrillville,IN,ME,53500,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
371,Merrillville,IN,ME,54500,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
372,Merrillville,IN,ME,54000,"('Merrillville', 'IN')",41.4828144,-87.33281389999999,Lake,138.30493035821172,90.04338503895778
373,Morris,IL,ME,65000,"('Morris', 'IL')",41.357254,-88.4211785,Grundy,141.73914681371954,113.50187876275827
374,Shelbyville,KY,ME,59000,"('Shelbyville', 'KY')",38.2120144,-85.2235666,Shelby,143.1920091826929,-37.0218687430427
375,Pekin,IL,CHE,55000,"('Pekin', 'IL')",40.5675388,-89.640658,Tazewell,143.37517393849112,147.67295918135926
376,Warsaw,IN,BE,50000,"('Warsaw', 'IN')",41.2381,-85.8530469,Kosciusko,144.16542533919946,57.83927123403833
377,Warsaw,IN,BE,50000,"('Warsaw', 'IN')",41.2381,-85.8530469,Kosciusko,144.16542533919946,57.83927123403833
378,Warsaw,IN,BE,58000,"('Warsaw', 'IN')",41.2381,-85.8530469,Kosciusko,144.16542533919946,57.83927123403833
379,Warsaw,IN,BE,58000,"('Warsaw', 'IN')",41.2381,-85.8530469,Kosciusko,144.16542533919946,57.83927123403833
380,Peoria,IL,EE,62700,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
381,Peoria,IL,ME,62000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
382,Peoria,IL,ME,63000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
383,Peoria,IL,CPE,65600,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
384,Peoria,IL,ME,61800,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
385,Peoria,IL,ME,52000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
386,Peoria,IL,CHE,63000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
387,Peoria,IL,ME,64224,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
388,Peoria,IL,EE,64000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
389,Peoria,IL,ME,65172,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
390,Peoria,IL,CHE,63000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
391,Peoria,IL,ME EE,65700,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
392,Peoria,IL,ME,63000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
393,Peoria,IL,ME,61500,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
394,Peoria,IL,CHE,63000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
395,Peoria,IL,ME,60132,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
396,Peoria,IL,EE,65700,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
397,Peoria,IL,PHY,64000,"('Peoria', 'IL')",40.6936488,-89.5889864,Peoria,145.7867194928936,144.18635250457558
398,Gary,IN,CHE,63000,"('Gary', 'IN')",41.5933696,-87.3464271,Lake,145.9410237947347,90.31710266279387
399,Burns Harbor,IN,ME,61900,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
400,Burns Harbor,IN,CPE,60900,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
401,Burns Harbor,IN,ME,61200,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
402,Burns Harbor,IN,CE,55900,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
403,Burns Harbor,IN,ME,63900,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
404,Burns Harbor,IL,CHE,63900,"('Burns Harbor', 'IL')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
405,Burns Harbor,IN,CPE,61900,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
406,Burns Harbor,IN,CE,56200,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
407,Burns Harbor,IN,EE,67000,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
408,Burns Harbor,IN,ME,60600,"('Burns Harbor', 'IN')",41.6258708,-87.1333676,Porter,148.5443364352631,86.0656006900684
409,Bremen,IN,ME,55000,"('Bremen', 'IN')",41.44643600000001,-86.14805799999999,Marshall,149.32907437172676,65.79465904902203
410,Erlanger,KY,ME,55000,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
411,Erlanger,KY,ME,60000,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
412,Erlanger,KY,ME,54000,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
413,Erlanger,KY,ME,55000,"('Erlanger', 'KY')",39.0167275,-84.60077729999999,Kenton,149.4370217951525,-11.489784985661679
414,Riverdale,IL,ME,59800,"('Riverdale', 'IL')",41.63336779999999,-87.6331021,Cook,149.5436519682073,95.98999061465234
415,Mossville,IL,CPE,61500,"('Mossville', 'IL')",40.8171184,-89.5679474,Peoria,149.88655958800905,141.25679866550203
416,Laporte,IN,ME,60000,"('Laporte', 'IN')",41.611143,-86.7227195,Laporte,150.58358020430848,77.96442966764799
417,Laporte,IN,CE,44512,"('Laporte', 'IN')",41.611143,-86.7227195,Laporte,150.58358020430848,77.96442966764799
418,O'Fallon,IL,ME,60000,"(""O'Fallon"", 'IL')",38.592323,-89.910991,St Clair,151.34199747252498,-156.9308560294456
419,O'Fallon,IL,EE,60000,"(""O'Fallon"", 'IL')",38.592323,-89.910991,St Clair,151.34199747252498,-156.9308560294456
420,Cincinnati,OH,ME,60000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
421,Cincinnati,OH,ME,60000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
422,Cincinnati,OH,ME,61000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
423,Cincinnati,OH,ME,60000,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
424,Cincinnati,OH,CE,48500,"('Cincinnati', 'OH')",39.1031182,-84.5120196,Hamilton,152.8581412779697,-8.90309005641693
